,score,answer
23822,6.478056491232564e-08,NotSpecified
23823,0.00029591299244202673,MI
23824,6.478056491232564e-08,NotSpecified
23825,6.478056491232564e-08,NotSpecified
23826,1.7295879217726906e-07,New Delhi
23827,0.00024534371914342046,"New York, NY"
23828,0.0442546047270298,Norway
23829,6.478056491232564e-08,NotSpecified
23830,0.17359259724617004,Sri Lanka
23831,0.05300036072731018,England
23832,6.478056491232564e-08,NotSpecified
23833,0.017291823402047157,TX
23834,0.014794953167438507,TX
23835,0.00012013228115392849,CA
23836,1.6704094605302089e-06,hyrule bitches!!!!
23837,0.0018743776017799973,CA
23838,0.049699995666742325,USA
23839,0.0005741434288211167,OH
23840,6.478056491232564e-08,NotSpecified
23841,5.10288487021171e-07,"Washington, DC"
23842,4.4372074626153335e-05,VA
23843,6.478056491232564e-08,NotSpecified
23844,0.12016957253217697,United States
23845,6.478056491232564e-08,NotSpecified
23846,6.478056491232564e-08,NotSpecified
23847,0.0010746478801593184,Canada
23848,0.0011770932469516993,TX
23849,0.02818167954683304,United Kingdom
23850,0.06456126272678375,new york
23851,0.1301506608724594,Canada
23852,6.478056491232564e-08,NotSpecified
23853,1.3425538782030344e-05,York
23854,6.478056491232564e-08,NotSpecified
23855,0.00015800791152287275,SoCal
23856,0.010772332549095154,England
23857,0.012804488651454449,Ireland
23858,0.02922235056757927,"Texas, USA"
23859,0.0017558560939505696,PA
23860,0.06480813771486282,UK
23861,6.478056491232564e-08,NotSpecified
23862,0.06465226411819458,England
23863,0.12016957253217697,United States
23864,6.478056491232564e-08,NotSpecified
23865,1.317769182662687e-08,Sunshine City
23866,0.21980375051498413,India
23867,8.510200188993622e-08,#BeKindToEachOther #WearAMask
23868,6.478056491232564e-08,NotSpecified
23869,0.18063244223594666,United Kingdom
23870,6.478056491232564e-08,NotSpecified
23871,6.478056491232564e-08,NotSpecified
23872,2.514442712708842e-06,New York
23873,0.050657302141189575,Canada
23874,6.478056491232564e-08,NotSpecified
23875,0.00669418228790164,MA
23876,6.478056491232564e-08,NotSpecified
23877,0.012083261273801327,Colorado
23878,0.020424650982022285,USA
23879,0.002736184513196349,MI
23880,0.02060502953827381,MN
23881,0.01460607722401619,UK
23882,4.7720540408136e-08,Somewhere along the river
23883,0.0360240675508976,IN
23884,6.478056491232564e-08,NotSpecified
23885,0.0018888753838837147,England
23886,6.478056491232564e-08,NotSpecified
23887,0.23702074587345123,Australia
23888,0.002928658854216337,NC
23889,0.15503138303756714,Ireland
23890,6.478056491232564e-08,NotSpecified
23891,6.478056491232564e-08,NotSpecified
23892,0.0011921417899429798,NC
23893,0.12443121522665024,Malaysia
23894,0.020424650982022285,USA
23895,0.38109272718429565,India
23896,0.017751529812812805,India
23897,0.06746061891317368,Canada
23898,3.7085035842210345e-07,Washington DC
23899,6.478056491232564e-08,NotSpecified
23900,6.478056491232564e-08,NotSpecified
23901,0.01349573116749525,GA
23902,6.478056491232564e-08,NotSpecified
23903,6.478056491232564e-08,NotSpecified
23904,1.7542730574859888e-06,Veneto
23905,6.478056491232564e-08,NotSpecified
23906,0.047983404248952866,Thailand
23907,0.0018888753838837147,England
23908,0.4115929901599884,India
23909,6.478056491232564e-08,NotSpecified
23910,6.478056491232564e-08,NotSpecified
23911,0.005576918367296457,Fla
23912,1.3288963884861005e-07,Amaravati
23913,6.478056491232564e-08,NotSpecified
23914,6.478056491232564e-08,NotSpecified
23915,2.4291733069503607e-08,Marikina City
23916,6.478056491232564e-08,NotSpecified
23917,9.366061931359582e-06,SC
23918,0.03644522652029991,UK
23919,0.001862713717855513,NC
23920,0.09447582066059113,USA
23921,0.0002464735880494118,CA
23922,0.004141767043620348,WI
23923,6.478056491232564e-08,NotSpecified
23924,6.478056491232564e-08,NotSpecified
23925,0.0006567855016328394,Bangalore
23926,4.222224379191175e-05,PA
23927,0.017751529812812805,India
23928,6.478056491232564e-08,NotSpecified
23929,0.021876834332942963,Texas
23930,6.478056491232564e-08,NotSpecified
23931,0.008574887178838253,U.S.A.
23932,7.2718403316685e-06,"Chicago, IL"
23933,0.38109272718429565,India
23934,6.478056491232564e-08,NotSpecified
23935,0.0026668538339436054,New York
23936,7.2718403316685e-06,"Chicago, IL"
23937,0.38109272718429565,India
23938,6.478056491232564e-08,NotSpecified
23939,6.478056491232564e-08,NotSpecified
23940,0.00037182983942329884,🏴󠁧󠁢󠁳󠁣󠁴󠁿
23941,0.03943434730172157,"California, USA"
23942,7.153196929721162e-05,Coventry
23943,0.0029622672591358423,UT
23944,0.013469226658344269,Ontario
23945,6.478056491232564e-08,NotSpecified
23946,6.478056491232564e-08,NotSpecified
23947,0.00903694424778223,Texas
23948,0.017751529812812805,India
23949,6.478056491232564e-08,NotSpecified
23950,0.0019922067876905203,NY
23951,6.081141634695086e-08,Hofstra
23952,1.2641829698623042e-06,Nashville
23953,2.9823977456544526e-05,CA
23954,0.00018606091907713562,🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧
23955,0.002599084284156561,England
23956,0.013019641861319542,Estados Unidos
23957,0.0073093525134027,England
23958,2.1676051176200417e-08,Wandsworth
23959,0.04989750683307648,"Florida, USA"
23960,3.1331119032529386e-08,Leeds
23961,6.478056491232564e-08,NotSpecified
23962,0.015660911798477173,MA
23963,4.6262284740805626e-05,Hyderabad
23964,6.478056491232564e-08,NotSpecified
23965,0.0010236139642074704,England
23966,7.208108399936464e-06,Toronto
23967,0.008145284838974476,FL
23968,0.1689308136701584,Pakistan
23969,0.03943434730172157,"California, USA"
23970,0.004549187608063221,Nova Scotia
23971,0.18063244223594666,United Kingdom
23972,1.0223311619483866e-05,Ottawa
23973,0.38109272718429565,India
23974,2.246208197220767e-08,Divided Kingdom
23975,4.64939375888207e-06,New York
23976,0.3967835009098053,United States
23977,3.7085035842210345e-07,Washington DC
23978,0.006952035240828991,Ontario
23979,0.06746061891317368,Canada
23980,6.478056491232564e-08,NotSpecified
23981,6.478056491232564e-08,NotSpecified
23982,6.478056491232564e-08,NotSpecified
23983,4.358698788564652e-07,Cornwall
23984,0.008400299586355686,MN
23985,0.007608272600919008,England
23986,5.10288487021171e-07,"Washington, DC"
23987,0.22225874662399292,United States
23988,4.017860646854388e-06,Over there
23989,0.0993533506989479,Canada
23990,5.866989886271767e-05,Chandigarh
23991,6.478056491232564e-08,NotSpecified
23992,0.15189701318740845,South korea
23993,0.020424650982022285,USA
23994,0.06465226411819458,England
23995,3.1984065572032705e-05,London
23996,0.020424650982022285,USA
23997,0.00037915862048976123,New South Wales
23998,0.0003015762777067721,Norfolk
23999,0.013019641861319542,Estados Unidos
24000,2.2042338514438597e-06,Melbourne
24001,0.06465226411819458,England
24002,7.566993645014009e-07,Newham
24003,6.478056491232564e-08,NotSpecified
24004,0.01460607722401619,UK
24005,0.34951314330101013,USA
24006,0.4554811120033264,India
24007,6.478056491232564e-08,NotSpecified
24008,6.478056491232564e-08,NotSpecified
24009,6.478056491232564e-08,NotSpecified
24010,0.008305414579808712,Canada
24011,0.0006567855016328394,Bangalore
24012,0.022030143067240715,Wales
24013,0.004178524948656559,Nova Scotia
24014,0.23702074587345123,Australia
24015,0.06554032117128372,USA
24016,7.665096200071275e-05,New Jersey
24017,0.0007742936140857637,MD
24018,0.06812422722578049,TN
24019,0.6482693552970886,Thailand
24020,6.478056491232564e-08,NotSpecified
24021,3.1984065572032705e-05,London
24022,6.478056491232564e-08,NotSpecified
24023,0.008551587350666523,Western Australia
24024,0.0017558560939505696,PA
24025,0.06465226411819458,England
24026,6.478056491232564e-08,NotSpecified
24027,6.478056491232564e-08,NotSpecified
24028,0.12016957253217697,United States
24029,0.0003229837166145444,MD
24030,6.478056491232564e-08,NotSpecified
24031,0.03557894751429558,South Australia
24032,7.007632120803464e-06,Cali
24033,6.478056491232564e-08,NotSpecified
24034,6.478056491232564e-08,NotSpecified
24035,1.7551835185258824e-07,NJ
24036,0.002482891781255603,CA
24037,0.008078780956566334,Texas
24038,5.734880801355757e-07,Albion
24039,0.0002464735880494118,CA
24040,0.47076600790023804,Pakistan
24041,6.478056491232564e-08,NotSpecified
24042,7.208108399936464e-06,Toronto
24043,0.3628249168395996,Denmark
24044,0.004810533951967955,TX
24045,0.013019641861319542,Estados Unidos
24046,0.020424650982022285,USA
24047,6.478056491232564e-08,NotSpecified
24048,0.00021575469872914255,Singa-Pura
24049,0.07780875265598297,USA
24050,0.020424650982022285,USA
24051,8.139735285794814e-08,Tristan da Cunha
24052,5.10288487021171e-07,"Washington, DC"
24053,6.478056491232564e-08,NotSpecified
24054,6.478056491232564e-08,NotSpecified
24055,0.013019641861319542,Estados Unidos
24056,7.2718403316685e-06,"Chicago, IL"
24057,0.002973725786432624,London/Manchester/NY
24058,2.9975781856705908e-09,bunglesastroimaging
24059,0.008305414579808712,Canada
24060,6.478056491232564e-08,NotSpecified
24061,3.0211767807486467e-06,Jammu and Kashmir
24062,0.28549566864967346,Canada
24063,6.478056491232564e-08,NotSpecified
24064,1.3578178936768381e-07,wouldn't you like to know
24065,0.017751529812812805,India
24066,3.4070171750499867e-06,Chelmsford-London
24067,0.002085750922560692,Maine
24068,6.478056491232564e-08,NotSpecified
24069,0.02922235056757927,"Texas, USA"
24070,6.478056491232564e-08,NotSpecified
24071,0.00563080096617341,Canada
24072,6.478056491232564e-08,NotSpecified
24073,6.478056491232564e-08,NotSpecified
24074,0.41474097967147827,India
24075,0.1266353726387024,New Zealand
24076,6.478056491232564e-08,NotSpecified
24077,6.478056491232564e-08,NotSpecified
24078,9.133534035754565e-07,📖
24079,6.478056491232564e-08,NotSpecified
24080,2.7015378378791866e-08,African Diaspora
24081,0.13812734186649323,Australia
24082,0.0008488720050081611,Surrey England
24083,6.478056491232564e-08,NotSpecified
24084,0.00855252705514431,AL
24085,0.0003078462032135576,MA
24086,0.02402273379266262,New Zealand
24087,6.478056491232564e-08,NotSpecified
24088,0.15539173781871796,United States
24089,0.0073217544704675674,CA
24090,4.722721769212512e-06,Kolkata
24091,6.478056491232564e-08,NotSpecified
24092,0.38109272718429565,India
24093,0.07289642840623856,canada
24094,1.4686645045003388e-05,East Coast
24095,6.478056491232564e-08,NotSpecified
24096,0.38109272718429565,India
24097,0.00024534371914342046,"New York, NY"
24098,0.0987594798207283,USA
24099,0.016682596877217293,England
24100,6.478056491232564e-08,NotSpecified
24101,0.002631918992847204,AZ
24102,0.00025060074403882027,Georgia
24103,0.38109272718429565,India
24104,0.0027845907025039196,CA
24105,6.478056491232564e-08,NotSpecified
24106,1.2779742064594757e-06,Gloucestershire
24107,0.008574887178838253,U.S.A.
24108,1.7566751608910636e-08,Meza Virs
24109,0.00018745787383522838,London
24110,0.38109272718429565,India
24111,6.478056491232564e-08,NotSpecified
24112,0.022740531712770462,VA
24113,6.478056491232564e-08,NotSpecified
24114,0.005055344197899103,California
24115,6.478056491232564e-08,NotSpecified
24116,0.004393496084958315,Alabama
24117,0.06608496606349945,Nepal
24118,0.2184096872806549,India
24119,0.012161312624812126,Wales
24120,1.0507123704428523e-07,"Sefton Road, New Ferry"
24121,8.885484021448065e-06,Mumbai
24122,0.022530196234583855,FL
24123,0.06615584343671799,"South Carolina, USA"
24124,6.478056491232564e-08,NotSpecified
24125,0.38109272718429565,India
24126,6.478056491232564e-08,NotSpecified
24127,0.0809384286403656,"Oklahoma, USA"
24128,0.00975561048835516,Ohio
24129,0.006180512253195047,Oregon
24130,6.872358426335268e-06,Bengaluru
24131,3.1984065572032705e-05,London
24132,0.18063244223594666,United Kingdom
24133,0.0008233917178586125,SC
24134,6.478056491232564e-08,NotSpecified
24135,0.0006393836811184883,𝓘
24136,0.4115929901599884,India
24137,0.00021273785387165844,London
24138,0.008305414579808712,Canada
24139,0.04537452757358551,United Kingdom
24140,0.04718129709362984,Alberta
24141,0.007872767746448517,TX
24142,0.017751529812812805,India
24143,8.52506389037444e-07,"Saint Albans, East"
24144,6.478056491232564e-08,NotSpecified
24145,1.45146589147771e-06,London
24146,0.0018888753838837147,England
24147,1.510111928837432e-06,"National Capital Region, Repub"
24148,0.006472234148532152,CA
24149,4.1073686588788405e-05,Birmingham
24150,1.933653265950852e-06,Jammu And Kashmir
24151,8.139735285794814e-08,Tristan da Cunha
24152,6.478056491232564e-08,NotSpecified
24153,0.037034597247838974,Canada
24154,0.2676035761833191,Germany
24155,0.2154095619916916,USA
24156,6.478056491232564e-08,NotSpecified
24157,6.478056491232564e-08,NotSpecified
24158,6.478056491232564e-08,NotSpecified
24159,0.18063244223594666,United Kingdom
24160,0.00024534371914342046,"New York, NY"
24161,0.12016957253217697,United States
24162,6.478056491232564e-08,NotSpecified
24163,0.29735568165779114,Lebanon
24164,0.3027876019477844,France
24165,0.00019866536604240537,NYC
24166,6.478056491232564e-08,NotSpecified
24167,5.10288487021171e-07,"Washington, DC"
24168,0.009906688705086708,IN
24169,0.18063244223594666,United Kingdom
24170,6.478056491232564e-08,NotSpecified
24171,0.0002384988038102165,MD
24172,0.0360240675508976,IN
24173,6.478056491232564e-08,NotSpecified
24174,0.01941382698714733,Lebanon
24175,3.6117646686761873e-06,Africa
24176,0.04989750683307648,"Florida, USA"
24177,5.175264305989913e-08,Somewhere Pleasant
24178,0.1616523563861847,India
24179,0.04843395948410034,Ireland
24180,1.896581780513884e-09,In the shadows
24181,0.4115929901599884,India
24182,0.00012754420458804816,London
24183,0.017751529812812805,India
24184,0.12016957253217697,United States
24185,6.478056491232564e-08,NotSpecified
24186,0.01664019748568535,Hong Kong
24187,0.0001971204619621858,London
24188,0.0011921091936528683,Wisconsin
24189,1.4853007996862289e-05,WA
24190,7.2718403316685e-06,"Chicago, IL"
24191,1.9409856122365454e-07,Greater Manchester
24192,7.408457167912275e-05,KY
24193,5.10288487021171e-07,"Washington, DC"
24194,0.060139838606119156,England
24195,0.18063244223594666,United Kingdom
24196,6.478056491232564e-08,NotSpecified
24197,6.478056491232564e-08,NotSpecified
24198,2.1676051176200417e-08,Wandsworth
24199,0.0021231858991086483,TX
24200,0.1601286083459854,Pakistan
24201,7.2718403316685e-06,"Chicago, IL"
24202,0.02818167954683304,United Kingdom
24203,0.0006567855016328394,Bangalore
24204,5.8573103160597384e-05,OH
24205,0.00037915862048976123,New South Wales
24206,0.3530053496360779,India
24207,0.0013316862750798464,"Flensburg,dansk"
24208,6.478056491232564e-08,NotSpecified
24209,0.00669418228790164,MA
24210,0.03585280850529671,NE
24211,3.3198452911165077e-06,Baylor
24212,6.478056491232564e-08,NotSpecified
24213,0.0037319327238947153,CA
24214,3.445216179898125e-06,PA
24215,3.1984065572032705e-05,London
24216,0.38109272718429565,India
24217,6.478056491232564e-08,NotSpecified
24218,0.2541459798812866,USA
24219,0.032149411737918854,Ontario
24220,0.005522054620087147,Texas
24221,0.06058647856116295,"Arizona, USA"
24222,0.006293352227658033,Pakistan
24223,0.008305414579808712,Canada
24224,6.478056491232564e-08,NotSpecified
24225,6.478056491232564e-08,NotSpecified
24226,8.885484021448065e-06,Mumbai
24227,0.008551587350666523,Western Australia
24228,0.020424650982022285,USA
24229,0.03702840954065323,Ontario
24230,0.18546214699745178,UK
24231,6.478056491232564e-08,NotSpecified
24232,0.16592924296855927,United Arab Emirates
24233,0.019548892974853516,England
24234,2.0597150651724405e-08,Earth
24235,0.19446784257888794,India
24236,6.478056491232564e-08,NotSpecified
24237,3.1984065572032705e-05,London
24238,1.5934180055410252e-06,Everywhere we need to be
24239,0.022337811067700386,USA
24240,0.18063244223594666,United Kingdom
24241,1.4350923720485298e-06,Shrewsbury
24242,0.0809384286403656,"Oklahoma, USA"
24243,0.01664019748568535,Hong Kong
24244,5.305393278831616e-05,New York City
24245,2.429488858979312e-07,Sunshine Coast
24246,0.013003133237361908,Israel
24247,6.478056491232564e-08,NotSpecified
24248,0.006936600431799889,KY
24249,0.017751529812812805,India
24250,6.478056491232564e-08,NotSpecified
24251,0.20146167278289795,Kenya
24252,0.013805089518427849,CA
24253,6.478056491232564e-08,NotSpecified
24254,6.478056491232564e-08,NotSpecified
24255,0.38109272718429565,India
24256,3.1984065572032705e-05,London
24257,3.9607170947419945e-06,South east London
24258,0.12016957253217697,United States
24259,0.00024534371914342046,"New York, NY"
24260,0.1891106367111206,Queensland
24261,0.007898538373410702,AZ
24262,0.38591906428337097,India
24263,6.478056491232564e-08,NotSpecified
24264,0.0019785354379564524,OK
24265,0.004582955967634916,UK
24266,3.1984065572032705e-05,London
24267,1.2879215205430228e-07,Etats-Unis
24268,0.07181147485971451,"Massachusetts, USA"
24269,0.00019045565568376333,Cleveland
24270,0.03225233778357506,Ontario
24271,2.1226458102319157e-06,UK
24272,0.017751529812812805,India
24273,0.005360357463359833,WI
24274,0.03429780527949333,United Kingdom
24275,0.01074543222784996,UK
24276,6.478056491232564e-08,NotSpecified
24277,3.0741295631742105e-05,Los Angeles
24278,0.38109272718429565,India
24279,0.22832779586315155,India
24280,6.623151307394437e-07,Carmen SanDiego lives!!!
24281,0.08010348677635193,South Africa
24282,0.38109272718429565,India
24283,0.0028589232824742794,NY
24284,0.0010185095015913248,AL
24285,0.0026420103386044502,Punjab
24286,0.4115929901599884,India
24287,6.478056491232564e-08,NotSpecified
24288,0.4115929901599884,India
24289,0.01738167181611061,California
24290,0.2541459798812866,USA
24291,6.478056491232564e-08,NotSpecified
24292,6.478056491232564e-08,NotSpecified
24293,0.013019641861319542,Estados Unidos
24294,0.001862713717855513,NC
24295,4.141814315516967e-06,Llandudno
24296,6.478056491232564e-08,NotSpecified
24297,2.9823977456544526e-05,CA
24298,6.478056491232564e-08,NotSpecified
24299,6.252620369195938e-05,𝙖𝙧𝙞𝙯𝙤𝙣𝙖
24300,6.478056491232564e-08,NotSpecified
24301,2.469950459271786e-06,150+ countries
24302,0.38109272718429565,India
24303,0.13509774208068848,AMERICA
24304,0.01460607722401619,UK
24305,0.06465226411819458,England
24306,0.017751529812812805,India
24307,0.38109272718429565,India
24308,7.408457167912275e-05,KY
24309,3.1984065572032705e-05,London
24310,0.00030484155286103487,Oregon
24311,6.478056491232564e-08,NotSpecified
24312,0.004063022788614035,CA
24313,0.02754325605928898,California USA
24314,6.478056491232564e-08,NotSpecified
24315,0.3130950629711151,Ireland
24316,2.767672640402452e-06,Gloucester
24317,6.487691166512377e-07,Halton
24318,5.10288487021171e-07,"Washington, DC"
24319,0.012902406044304371,Australia
24320,4.141967656323686e-05,London
24321,5.397361064751749e-07,throat goat
24322,6.478056491232564e-08,NotSpecified
24323,0.017179902642965317,AR
24324,0.0027845907025039196,CA
24325,0.1782303899526596,USA
24326,0.02052372507750988,Ontario
24327,6.16537754183355e-09,DC area
24328,0.04989750683307648,"Florida, USA"
24329,3.0202109702059943e-09,Voice In Your Head
24330,6.478056491232564e-08,NotSpecified
24331,0.001187850022688508,WA
24332,0.4115929901599884,India
24333,5.523788422578946e-05,detroit
24334,2.2733081195269733e-08,Merton
24335,0.015979351475834846,North Carolina
24336,0.02818167954683304,United Kingdom
24337,0.08607672899961472,Scotland
24338,0.38109272718429565,India
24339,0.4115929901599884,India
24340,6.478056491232564e-08,NotSpecified
24341,0.008840455673635006,Ohio
24342,0.00043414553510956466,Kansas
24343,0.38109272718429565,India
24344,5.361794563896183e-09,San Fransisco Bay Area
24345,2.294752388110055e-09,www
24346,0.12159311026334763,UK
24347,0.025927584618330002,"Wisconsin, USA"
24348,0.03702840954065323,Ontario
24349,0.0002464735880494118,CA
24350,0.0030135181732475758,Newfoundland
24351,0.0010094702010974288,"Ontario, CA"
24352,0.017751529812812805,India
24353,3.0801888328824134e-07,Las Vegas
24354,0.044081419706344604,USA
24355,0.38109272718429565,India
24356,0.38109272718429565,India
24357,0.17449037730693817,Czech Republic
24358,6.478056491232564e-08,NotSpecified
24359,2.2475484584560945e-08,Diaspar
24360,0.4115929901599884,India
24361,6.478056491232564e-08,NotSpecified
24362,0.02922235056757927,"Texas, USA"
24363,1.9722993727100402e-07,Worldwide
24364,6.478056491232564e-08,NotSpecified
24365,0.3732653558254242,Switzerland
24366,9.906945342663676e-05,NY NJ CT IL IN MI NC SC PA VA
24367,0.0034480015747249126,U.S.A
24368,0.0011784288799390197,Europe
24369,1.9303186604702205e-07,Melonville
24370,0.38109272718429565,India
24371,0.017751529812812805,India
24372,0.3130950629711151,Ireland
24373,6.478056491232564e-08,NotSpecified
24374,0.05771088972687721,South Africa
24375,0.002271211938932538,London UK
24376,0.06465226411819458,England
24377,0.25782740116119385,India
24378,0.0003229837166145444,MD
24379,0.03225233778357506,Ontario
24380,0.0015104284975677729,England
24381,0.0053917523473501205,"Norwich, England"
24382,2.5559884306858294e-06,Somewhere over the rainbow
24383,0.0012726809363812208,NYC
24384,0.0015713073080405593,대한민국
24385,0.38109272718429565,India
24386,6.478056491232564e-08,NotSpecified
24387,6.478056491232564e-08,NotSpecified
24388,0.00638730451464653,England
24389,6.478056491232564e-08,NotSpecified
24390,0.38109272718429565,India
24391,8.809118412500538e-07,Worldwide
24392,0.01460607722401619,UK
24393,0.0023996757809072733,FL
24394,0.0011788759147748351,NJ
24395,6.478056491232564e-08,NotSpecified
24396,0.008574887178838253,U.S.A.
24397,0.12016957253217697,United States
24398,0.0001673854567343369,"51.372101,-0.096782"
24399,0.38109272718429565,India
24400,6.478056491232564e-08,NotSpecified
24401,0.008443024009466171,Texas
24402,3.445216179898125e-06,PA
24403,0.3933454155921936,India
24404,6.478056491232564e-08,NotSpecified
24405,8.61060107126832e-06,👣
24406,0.008400299586355686,MN
24407,8.139735285794814e-08,Tristan da Cunha
24408,1.326816163782496e-05,Kent
24409,0.12016957253217697,United States
24410,6.478056491232564e-08,NotSpecified
24411,1.933653265950852e-06,Jammu And Kashmir
24412,6.478056491232564e-08,NotSpecified
24413,6.478056491232564e-08,NotSpecified
24414,9.367866482534737e-08,By an ocean
24415,2.911800220317673e-05,OH
24416,0.020424650982022285,USA
24417,0.00021092660608701408,NC
24418,0.08607672899961472,Scotland
24419,6.478056491232564e-08,NotSpecified
24420,7.2718403316685e-06,"Chicago, IL"
24421,8.795848884801671e-07,Barcelona
24422,0.052430395036935806,"North Carolina, USA"
24423,0.12016957253217697,United States
24424,0.017751529812812805,India
24425,6.478056491232564e-08,NotSpecified
24426,6.478056491232564e-08,NotSpecified
24427,0.16047640144824982,India
24428,1.102026203625428e-08,Wish You Knew
24429,0.32089245319366455,India
24430,0.00016143303946591914,New Jersey
24431,0.0004124738625250757,Pakistan
24432,0.043815210461616516,Romania
24433,0.0057596853002905846,UK
24434,0.009625238366425037,Maine
24435,6.478056491232564e-08,NotSpecified
24436,0.002599084284156561,England
24437,7.663865289941896e-06,PA
24438,0.07181147485971451,"Massachusetts, USA"
24439,6.478056491232564e-08,NotSpecified
24440,6.478056491232564e-08,NotSpecified
24441,0.0043955110013484955,WA
24442,0.007411897648125887,UK
24443,6.478056491232564e-08,NotSpecified
24444,0.021876834332942963,Texas
24445,2.729941002144187e-07,Baltimore
24446,0.23702074587345123,Australia
24447,6.478056491232564e-08,NotSpecified
24448,0.12016957253217697,United States
24449,0.0015283067477867007,TX
24450,0.00047037823242135346,UK
24451,5.10288487021171e-07,"Washington, DC"
24452,0.18063244223594666,United Kingdom
24453,7.2718403316685e-06,"Chicago, IL"
24454,0.0035178211983293295,Dubai
24455,3.5229781758516765e-08,red
24456,0.008305414579808712,Canada
24457,0.017751529812812805,India
24458,0.38109272718429565,India
24459,6.478056491232564e-08,NotSpecified
24460,4.678722973494587e-07,East London
24461,0.002742849523201585,india
24462,6.478056491232564e-08,NotSpecified
24463,2.242597219037634e-09,Sense of Irony
24464,0.4115929901599884,India
24465,0.06615584343671799,"South Carolina, USA"
24466,5.46066791784483e-09,home
24467,7.138718956412049e-06,Kent
24468,0.0461185984313488,NM
24469,0.002371534937992692,Massachusetts
24470,3.1984065572032705e-05,London
24471,0.08214349299669266,England
24472,0.017751529812812805,India
24473,4.51644746135571e-06,Calgary
24474,0.000691718771122396,Victoria
24475,0.35093238949775696,Canada
24476,3.130428922304418e-06,Bhubaneswar
24477,0.02818167954683304,United Kingdom
24478,9.41110192798078e-05,PA
24479,6.478056491232564e-08,NotSpecified
24480,0.38109272718429565,India
24481,0.02922235056757927,"Texas, USA"
24482,6.478056491232564e-08,NotSpecified
24483,0.010446876287460327,Belgien
24484,0.00037915862048976123,New South Wales
24485,0.0013222217094153166,Andhra Pradesh
24486,0.09811358153820038,ME
24487,0.0023996757809072733,FL
24488,0.001906144549138844,MD
24489,0.0003078462032135576,MA
24490,0.06934462487697601,Ghana
24491,5.10288487021171e-07,"Washington, DC"
24492,0.014794953167438507,TX
24493,5.10288487021171e-07,"Washington, DC"
24494,6.478056491232564e-08,NotSpecified
24495,8.481519034830853e-05,Madrid
24496,1.6259005519714265e-07,الشهامة
24497,0.000137781142257154,Sinnoh
24498,1.1522323575263727e-06,Babylon
24499,6.478056491232564e-08,NotSpecified
24500,0.5097581148147583,India
24501,0.5562745332717896,TN
24502,6.478056491232564e-08,NotSpecified
24503,6.478056491232564e-08,NotSpecified
24504,0.03067108802497387,"Virginia, USA"
24505,0.011141601949930191,NY
24506,7.2920269822418504e-09,Dog's Paradise
24507,0.006139049772173166,CA
24508,3.2153402571566403e-06,"Las Vegas, NV"
24509,6.478056491232564e-08,NotSpecified
24510,6.478056491232564e-08,NotSpecified
24511,0.009845146909356117,Wales
24512,0.0011396221816539764,Glasgow
24513,6.478056491232564e-08,NotSpecified
24514,0.0003138346946798265,srinagar
24515,0.0006180164054967463,NYC
24516,6.478056491232564e-08,NotSpecified
24517,0.026285670697689056,"Californian, USA"
24518,0.002862083027139306,New Jersey
24519,6.478056491232564e-08,NotSpecified
24520,0.4554811120033264,India
24521,5.420414254331263e-06,14th State
24522,0.06058647856116295,"Arizona, USA"
24523,2.635261625982821e-05,FL
24524,0.0016585512785241008,Utah
24525,2.4846702473269033e-09,RNA World
24526,0.38109272718429565,India
24527,0.00021947927598375827,MI
24528,0.012804488651454449,Ireland
24529,6.478056491232564e-08,NotSpecified
24530,0.12016957253217697,United States
24531,6.478056491232564e-08,NotSpecified
24532,6.478056491232564e-08,NotSpecified
24533,6.478056491232564e-08,NotSpecified
24534,0.0308042224496603,TN
24535,6.478056491232564e-08,NotSpecified
24536,2.74805483968521e-06,Dublin
24537,6.478056491232564e-08,NotSpecified
24538,0.38109272718429565,India
24539,2.4037781258812174e-05,UK
24540,0.008075284771621227,America
24541,0.0033673541620373726,CA
24542,2.293829766131239e-07,bullshitman.org
24543,6.478056491232564e-08,NotSpecified
24544,7.656861998839304e-05,West Bengal
24545,5.541823711041616e-08,Cape Town
24546,6.478056491232564e-08,NotSpecified
24547,0.18063244223594666,United Kingdom
24548,3.445216179898125e-06,PA
24549,6.478056491232564e-08,NotSpecified
24550,0.03943434730172157,"California, USA"
24551,0.03585280850529671,NE
24552,0.02922235056757927,"Texas, USA"
24553,0.002743646502494812,Virginia
24554,0.01354448776692152,NJ
24555,0.17359259724617004,Sri Lanka
24556,0.11679310351610184,France
24557,0.00015918574354145676,"Peru, IL"
24558,0.38109272718429565,India
24559,0.12016957253217697,United States
24560,6.478056491232564e-08,NotSpecified
24561,0.0018888753838837147,England
24562,0.00027598210726864636,Canberra
24563,6.478056491232564e-08,NotSpecified
24564,0.020424650982022285,USA
24565,0.12016957253217697,United States
24566,3.555365708507452e-07,…
24567,0.4115929901599884,India
24568,3.9607170947419945e-06,South east London
24569,9.067884820979089e-05,Mandeeria
24570,6.478056491232564e-08,NotSpecified
24571,0.0006837312830612063,Wales
24572,6.478056491232564e-08,NotSpecified
24573,6.478056491232564e-08,NotSpecified
24574,0.0019954973831772804,New Mexico
24575,0.45978298783302307,Brazil
24576,9.505867524239875e-07,🐊🐍🐢
24577,0.38109272718429565,India
24578,1.8346234355703928e-05,London
24579,0.3008342981338501,USA
