,label,score
31271,POSITIVE,0.9976256489753723
31272,NEGATIVE,0.9899695515632629
31273,NEGATIVE,0.9984898567199707
31274,NEGATIVE,0.9820210933685303
31275,NEGATIVE,0.9976750016212463
31276,NEGATIVE,0.9992808699607849
31277,NEGATIVE,0.9898450374603271
31278,NEGATIVE,0.9965295195579529
31279,NEGATIVE,0.9820370674133301
31280,NEGATIVE,0.9967948794364929
31281,NEGATIVE,0.9996625185012817
31282,POSITIVE,0.7593284845352173
31283,NEGATIVE,0.9991291165351868
31284,NEGATIVE,0.9970972537994385
31285,NEGATIVE,0.9903134107589722
31286,NEGATIVE,0.9972689747810364
31287,NEGATIVE,0.8344405889511108
31288,NEGATIVE,0.9987370371818542
31289,NEGATIVE,0.9968844056129456
31290,POSITIVE,0.5175552368164062
31291,POSITIVE,0.9335055947303772
31292,NEGATIVE,0.996510922908783
31293,NEGATIVE,0.9993681311607361
31294,NEGATIVE,0.9970581531524658
31295,NEGATIVE,0.9979338645935059
31296,POSITIVE,0.9802497625350952
31297,NEGATIVE,0.7040238976478577
31298,NEGATIVE,0.9966793060302734
31299,POSITIVE,0.9944815635681152
31300,NEGATIVE,0.998603880405426
31301,NEGATIVE,0.9984629154205322
31302,NEGATIVE,0.9760844111442566
31303,NEGATIVE,0.9922165870666504
31304,POSITIVE,0.9988535642623901
31305,POSITIVE,0.9948839545249939
31306,NEGATIVE,0.9947044253349304
31307,NEGATIVE,0.9932132959365845
31308,NEGATIVE,0.9942704439163208
31309,NEGATIVE,0.9867916107177734
31310,NEGATIVE,0.9531934857368469
31311,NEGATIVE,0.9838345050811768
31312,NEGATIVE,0.999574601650238
31313,NEGATIVE,0.9987561702728271
31314,POSITIVE,0.9958992600440979
31315,NEGATIVE,0.9997443556785583
31316,NEGATIVE,0.9981484413146973
31317,NEGATIVE,0.7552211284637451
31318,NEGATIVE,0.9991220831871033
31319,NEGATIVE,0.997464656829834
31320,NEGATIVE,0.9910169839859009
31321,NEGATIVE,0.9960107803344727
31322,NEGATIVE,0.9958627223968506
31323,NEGATIVE,0.9949309229850769
31324,POSITIVE,0.5522415637969971
31325,NEGATIVE,0.9943800568580627
31326,NEGATIVE,0.847170889377594
31327,NEGATIVE,0.9988080263137817
31328,NEGATIVE,0.9978216886520386
31329,NEGATIVE,0.9971528053283691
31330,NEGATIVE,0.9857808947563171
31331,NEGATIVE,0.9997538924217224
31332,NEGATIVE,0.9985144734382629
31333,NEGATIVE,0.9854879975318909
31334,POSITIVE,0.7927665114402771
31335,NEGATIVE,0.9884157180786133
31336,NEGATIVE,0.9987623691558838
31337,NEGATIVE,0.9982979893684387
31338,POSITIVE,0.5939254760742188
31339,POSITIVE,0.9965029954910278
31340,POSITIVE,0.7786802053451538
31341,NEGATIVE,0.9791725873947144
31342,NEGATIVE,0.9916170239448547
31343,NEGATIVE,0.9946759939193726
31344,NEGATIVE,0.9871901869773865
31345,NEGATIVE,0.9858119487762451
31346,POSITIVE,0.9060052037239075
31347,POSITIVE,0.8140776753425598
31348,POSITIVE,0.99620121717453
31349,NEGATIVE,0.9969569444656372
31350,NEGATIVE,0.9981001019477844
31351,NEGATIVE,0.8364057540893555
31352,NEGATIVE,0.9767886400222778
31353,NEGATIVE,0.9983441829681396
31354,NEGATIVE,0.9987720847129822
31355,NEGATIVE,0.9915503263473511
31356,NEGATIVE,0.9963712692260742
31357,NEGATIVE,0.9493263959884644
31358,POSITIVE,0.9936321377754211
31359,NEGATIVE,0.9706131815910339
31360,NEGATIVE,0.9961826205253601
31361,NEGATIVE,0.95604407787323
31362,POSITIVE,0.9174787998199463
31363,NEGATIVE,0.9976535439491272
31364,NEGATIVE,0.9996460676193237
31365,NEGATIVE,0.9992638230323792
31366,NEGATIVE,0.9972910284996033
31367,NEGATIVE,0.9388097524642944
31368,NEGATIVE,0.9923143982887268
31369,NEGATIVE,0.9894774556159973
31370,POSITIVE,0.994944155216217
31371,NEGATIVE,0.9973159432411194
31372,POSITIVE,0.9988277554512024
31373,NEGATIVE,0.9981912970542908
31374,NEGATIVE,0.9877604246139526
31375,NEGATIVE,0.9975445866584778
31376,NEGATIVE,0.9807168841362
31377,NEGATIVE,0.6303247809410095
31378,NEGATIVE,0.9997484087944031
31379,NEGATIVE,0.9988431930541992
31380,NEGATIVE,0.9977941513061523
31381,NEGATIVE,0.9898982048034668
31382,NEGATIVE,0.998843789100647
31383,NEGATIVE,0.9997474551200867
31384,NEGATIVE,0.8807051181793213
31385,NEGATIVE,0.9952256679534912
31386,NEGATIVE,0.9304376244544983
31387,NEGATIVE,0.9984128475189209
31388,NEGATIVE,0.9902238249778748
31389,NEGATIVE,0.9950365424156189
31390,NEGATIVE,0.9912501573562622
31391,NEGATIVE,0.9985345602035522
31392,NEGATIVE,0.9955539107322693
31393,NEGATIVE,0.9769744873046875
31394,NEGATIVE,0.9909131526947021
31395,NEGATIVE,0.9855787754058838
31396,NEGATIVE,0.9951778650283813
31397,NEGATIVE,0.9755538702011108
31398,NEGATIVE,0.9870265126228333
31399,NEGATIVE,0.9824399948120117
31400,NEGATIVE,0.992668628692627
31401,NEGATIVE,0.8819484710693359
31402,NEGATIVE,0.9747427701950073
31403,NEGATIVE,0.9910764694213867
31404,NEGATIVE,0.942026674747467
31405,NEGATIVE,0.9839302897453308
31406,NEGATIVE,0.9884500503540039
31407,NEGATIVE,0.9927356243133545
31408,NEGATIVE,0.9952510595321655
31409,POSITIVE,0.9978081583976746
31410,NEGATIVE,0.9743932485580444
31411,NEGATIVE,0.9587787985801697
31412,NEGATIVE,0.995553195476532
31413,NEGATIVE,0.9836017489433289
31414,NEGATIVE,0.9951032400131226
31415,NEGATIVE,0.9825127124786377
31416,NEGATIVE,0.9707345962524414
31417,NEGATIVE,0.9969068169593811
31418,NEGATIVE,0.9969856142997742
31419,POSITIVE,0.8701390027999878
31420,NEGATIVE,0.9971264004707336
31421,NEGATIVE,0.9955976605415344
31422,NEGATIVE,0.9965320825576782
31423,NEGATIVE,0.9929350018501282
31424,NEGATIVE,0.9992189407348633
31425,NEGATIVE,0.9968088269233704
31426,NEGATIVE,0.9734333753585815
31427,NEGATIVE,0.9870976805686951
31428,NEGATIVE,0.9991974234580994
31429,NEGATIVE,0.9996298551559448
31430,NEGATIVE,0.9255716800689697
31431,POSITIVE,0.8295067548751831
31432,POSITIVE,0.8666628003120422
31433,NEGATIVE,0.9763384461402893
31434,NEGATIVE,0.9960112571716309
31435,POSITIVE,0.9927177429199219
31436,NEGATIVE,0.9944887161254883
31437,NEGATIVE,0.9990192651748657
31438,NEGATIVE,0.9839493632316589
31439,POSITIVE,0.995245635509491
31440,NEGATIVE,0.9987033605575562
31441,POSITIVE,0.9970038533210754
31442,NEGATIVE,0.9969931840896606
31443,NEGATIVE,0.9977961778640747
31444,NEGATIVE,0.9975274205207825
31445,NEGATIVE,0.9970391988754272
31446,POSITIVE,0.9890483021736145
31447,NEGATIVE,0.9983434677124023
31448,NEGATIVE,0.9950447082519531
31449,POSITIVE,0.9991834759712219
31450,NEGATIVE,0.9949453473091125
31451,NEGATIVE,0.997787356376648
31452,NEGATIVE,0.9965243935585022
31453,NEGATIVE,0.996032178401947
31454,POSITIVE,0.9962426424026489
31455,NEGATIVE,0.9971994161605835
31456,NEGATIVE,0.6542223691940308
31457,NEGATIVE,0.9962990880012512
31458,NEGATIVE,0.9696947336196899
31459,NEGATIVE,0.9992508292198181
31460,POSITIVE,0.9937560558319092
31461,NEGATIVE,0.9988510608673096
31462,NEGATIVE,0.9986316561698914
31463,NEGATIVE,0.9900555610656738
31464,NEGATIVE,0.9954374432563782
31465,NEGATIVE,0.997590184211731
31466,NEGATIVE,0.9839195609092712
31467,NEGATIVE,0.9910035133361816
31468,POSITIVE,0.9992706179618835
31469,NEGATIVE,0.999632716178894
31470,NEGATIVE,0.9931570887565613
31471,NEGATIVE,0.9962278604507446
31472,POSITIVE,0.938900351524353
31473,NEGATIVE,0.9921427965164185
31474,POSITIVE,0.9787149429321289
31475,NEGATIVE,0.520661473274231
31476,NEGATIVE,0.9972335696220398
31477,NEGATIVE,0.9851871132850647
31478,NEGATIVE,0.9991187453269958
31479,NEGATIVE,0.99082350730896
31480,NEGATIVE,0.9990789890289307
31481,NEGATIVE,0.9629765152931213
31482,NEGATIVE,0.996063768863678
31483,POSITIVE,0.9961368441581726
31484,POSITIVE,0.8363174200057983
31485,NEGATIVE,0.8816046714782715
31486,NEGATIVE,0.9927680492401123
31487,NEGATIVE,0.9893125891685486
31488,NEGATIVE,0.969548225402832
31489,NEGATIVE,0.9982232451438904
31490,NEGATIVE,0.9996296167373657
31491,NEGATIVE,0.9774971604347229
31492,NEGATIVE,0.991407573223114
31493,NEGATIVE,0.9927821159362793
31494,NEGATIVE,0.9894005656242371
31495,NEGATIVE,0.9949133396148682
31496,NEGATIVE,0.9827291965484619
31497,NEGATIVE,0.9919920563697815
31498,NEGATIVE,0.9904470443725586
31499,NEGATIVE,0.9895735383033752
31500,NEGATIVE,0.9992621541023254
31501,NEGATIVE,0.978865385055542
31502,NEGATIVE,0.9996047616004944
31503,NEGATIVE,0.9962762594223022
31504,NEGATIVE,0.9993757605552673
31505,NEGATIVE,0.9886205196380615
31506,NEGATIVE,0.9728231430053711
31507,POSITIVE,0.5540288686752319
31508,POSITIVE,0.9746567010879517
31509,NEGATIVE,0.9983955025672913
31510,POSITIVE,0.9837799668312073
31511,NEGATIVE,0.9881248474121094
31512,NEGATIVE,0.9764328598976135
31513,NEGATIVE,0.9979999661445618
31514,NEGATIVE,0.9707871675491333
31515,NEGATIVE,0.9981505274772644
31516,NEGATIVE,0.9994145631790161
31517,NEGATIVE,0.9828738570213318
31518,NEGATIVE,0.9995193481445312
31519,NEGATIVE,0.9980072379112244
31520,NEGATIVE,0.9945769309997559
31521,NEGATIVE,0.9985964894294739
31522,NEGATIVE,0.98687344789505
31523,NEGATIVE,0.9224273562431335
31524,NEGATIVE,0.9961028099060059
31525,NEGATIVE,0.9962218999862671
31526,NEGATIVE,0.9716633558273315
31527,NEGATIVE,0.9996080994606018
31528,NEGATIVE,0.9952806830406189
31529,NEGATIVE,0.9882787466049194
31530,NEGATIVE,0.9708661437034607
31531,POSITIVE,0.995030403137207
31532,POSITIVE,0.9955986738204956
31533,NEGATIVE,0.9973191618919373
31534,POSITIVE,0.9981288313865662
31535,POSITIVE,0.9957316517829895
31536,POSITIVE,0.9593126773834229
31537,NEGATIVE,0.9962345957756042
31538,NEGATIVE,0.9069206714630127
31539,NEGATIVE,0.9487612247467041
31540,NEGATIVE,0.9874572157859802
31541,NEGATIVE,0.8084766268730164
31542,NEGATIVE,0.9990537762641907
31543,NEGATIVE,0.9943860769271851
31544,NEGATIVE,0.9914964437484741
31545,NEGATIVE,0.9885821342468262
31546,NEGATIVE,0.9976073503494263
31547,NEGATIVE,0.9896541237831116
31548,NEGATIVE,0.9676380157470703
31549,NEGATIVE,0.6623709201812744
31550,NEGATIVE,0.976894199848175
31551,NEGATIVE,0.9914753437042236
31552,NEGATIVE,0.9793580174446106
31553,NEGATIVE,0.966033935546875
31554,NEGATIVE,0.9919765591621399
31555,NEGATIVE,0.9984344840049744
31556,POSITIVE,0.9956884980201721
31557,NEGATIVE,0.9551790952682495
31558,NEGATIVE,0.6980835199356079
31559,POSITIVE,0.8940998315811157
31560,NEGATIVE,0.9686883687973022
31561,NEGATIVE,0.9936111569404602
31562,NEGATIVE,0.9746837615966797
31563,POSITIVE,0.9948251247406006
31564,NEGATIVE,0.9879481196403503
31565,NEGATIVE,0.9988657236099243
31566,NEGATIVE,0.9350754618644714
31567,NEGATIVE,0.9942365288734436
31568,POSITIVE,0.967387318611145
31569,NEGATIVE,0.9891923069953918
31570,NEGATIVE,0.990936815738678
31571,NEGATIVE,0.9912643432617188
31572,NEGATIVE,0.9621652364730835
31573,POSITIVE,0.6595782041549683
31574,NEGATIVE,0.9994341731071472
31575,POSITIVE,0.9995757937431335
31576,NEGATIVE,0.8774909973144531
31577,NEGATIVE,0.9859776496887207
31578,NEGATIVE,0.9992771744728088
31579,NEGATIVE,0.9991266131401062
31580,NEGATIVE,0.9971062541007996
31581,NEGATIVE,0.9952226281166077
31582,NEGATIVE,0.9982783794403076
31583,NEGATIVE,0.991209864616394
31584,NEGATIVE,0.9931241869926453
31585,NEGATIVE,0.999139666557312
31586,NEGATIVE,0.593523383140564
31587,NEGATIVE,0.990179181098938
31588,NEGATIVE,0.9996919631958008
31589,NEGATIVE,0.9925205707550049
31590,NEGATIVE,0.979702889919281
31591,NEGATIVE,0.9809240102767944
31592,NEGATIVE,0.997648298740387
31593,POSITIVE,0.9934678673744202
31594,NEGATIVE,0.9989346861839294
31595,NEGATIVE,0.9630908370018005
31596,NEGATIVE,0.9994366765022278
31597,NEGATIVE,0.9538869857788086
31598,NEGATIVE,0.9938998222351074
31599,NEGATIVE,0.9980136156082153
31600,NEGATIVE,0.9992908239364624
31601,POSITIVE,0.7126225829124451
31602,POSITIVE,0.9986914992332458
31603,NEGATIVE,0.9911847710609436
31604,NEGATIVE,0.9875701069831848
31605,NEGATIVE,0.9542743563652039
31606,NEGATIVE,0.9993694424629211
31607,NEGATIVE,0.5171018242835999
31608,NEGATIVE,0.9986628293991089
31609,NEGATIVE,0.9932251572608948
31610,NEGATIVE,0.9876826405525208
31611,NEGATIVE,0.9854486584663391
31612,NEGATIVE,0.9971229434013367
31613,NEGATIVE,0.9913808703422546
31614,NEGATIVE,0.9778492450714111
31615,NEGATIVE,0.9966105818748474
31616,NEGATIVE,0.9895949363708496
31617,POSITIVE,0.7055432200431824
31618,NEGATIVE,0.9997579455375671
31619,NEGATIVE,0.9942650198936462
31620,NEGATIVE,0.9833595752716064
31621,POSITIVE,0.9942331910133362
31622,NEGATIVE,0.9789820909500122
31623,NEGATIVE,0.9975511431694031
31624,NEGATIVE,0.9887852668762207
31625,NEGATIVE,0.9974991679191589
31626,NEGATIVE,0.9959509372711182
31627,NEGATIVE,0.9992875456809998
31628,NEGATIVE,0.9828786849975586
31629,NEGATIVE,0.9960945248603821
31630,NEGATIVE,0.998481810092926
31631,NEGATIVE,0.9623353481292725
31632,NEGATIVE,0.9433146715164185
31633,NEGATIVE,0.9931413531303406
31634,NEGATIVE,0.9803053140640259
31635,POSITIVE,0.9806333184242249
31636,NEGATIVE,0.9666851758956909
31637,POSITIVE,0.9602373838424683
31638,NEGATIVE,0.9913381338119507
31639,POSITIVE,0.9138447046279907
31640,POSITIVE,0.9922645092010498
31641,POSITIVE,0.9980376362800598
31642,POSITIVE,0.9799559116363525
31643,POSITIVE,0.9834175705909729
31644,NEGATIVE,0.9933478236198425
31645,NEGATIVE,0.9942090511322021
31646,NEGATIVE,0.9335928559303284
31647,NEGATIVE,0.9727750420570374
31648,NEGATIVE,0.9707000255584717
31649,NEGATIVE,0.9981116056442261
31650,NEGATIVE,0.9982763528823853
31651,POSITIVE,0.9991088509559631
31652,NEGATIVE,0.9910938143730164
31653,POSITIVE,0.7068610191345215
31654,NEGATIVE,0.9918688535690308
31655,NEGATIVE,0.9912763833999634
31656,POSITIVE,0.9975824356079102
31657,POSITIVE,0.5845268964767456
31658,NEGATIVE,0.9996102452278137
31659,NEGATIVE,0.9973374009132385
31660,NEGATIVE,0.9991750121116638
31661,POSITIVE,0.9775466322898865
31662,NEGATIVE,0.9831795692443848
31663,NEGATIVE,0.9385673403739929
31664,NEGATIVE,0.7674726247787476
31665,POSITIVE,0.9979738593101501
31666,NEGATIVE,0.9991142153739929
31667,NEGATIVE,0.9978943467140198
31668,NEGATIVE,0.9913855791091919
31669,NEGATIVE,0.9988322854042053
31670,NEGATIVE,0.9969654679298401
31671,NEGATIVE,0.9973008036613464
31672,NEGATIVE,0.9913007616996765
31673,NEGATIVE,0.9972941279411316
31674,NEGATIVE,0.9790605306625366
31675,POSITIVE,0.950291097164154
31676,NEGATIVE,0.980903148651123
31677,NEGATIVE,0.9875103235244751
31678,NEGATIVE,0.5829460620880127
31679,NEGATIVE,0.9896379709243774
31680,NEGATIVE,0.9997619986534119
31681,POSITIVE,0.9997469782829285
31682,NEGATIVE,0.9912831783294678
31683,NEGATIVE,0.9997934699058533
31684,NEGATIVE,0.9911276698112488
31685,NEGATIVE,0.6098949313163757
31686,POSITIVE,0.9995915293693542
31687,NEGATIVE,0.9594864845275879
31688,NEGATIVE,0.990423321723938
31689,NEGATIVE,0.9987255930900574
31690,NEGATIVE,0.9936605095863342
31691,NEGATIVE,0.9933792352676392
31692,POSITIVE,0.9964438080787659
31693,NEGATIVE,0.9965296387672424
31694,NEGATIVE,0.9989907145500183
31695,NEGATIVE,0.9932194352149963
31696,NEGATIVE,0.9961860775947571
31697,NEGATIVE,0.9946579337120056
31698,NEGATIVE,0.9953501224517822
31699,NEGATIVE,0.9934687614440918
31700,NEGATIVE,0.9978530406951904
31701,POSITIVE,0.8870680928230286
31702,POSITIVE,0.948070764541626
31703,NEGATIVE,0.9892465472221375
31704,POSITIVE,0.8617643713951111
31705,NEGATIVE,0.9848697185516357
31706,NEGATIVE,0.9818453788757324
31707,POSITIVE,0.9522477984428406
31708,NEGATIVE,0.9953193068504333
31709,NEGATIVE,0.9971145391464233
31710,NEGATIVE,0.9984229803085327
31711,POSITIVE,0.9855071306228638
31712,NEGATIVE,0.9826378226280212
31713,NEGATIVE,0.99613356590271
31714,NEGATIVE,0.9995201826095581
31715,NEGATIVE,0.9893564581871033
31716,NEGATIVE,0.9997441172599792
31717,NEGATIVE,0.9985176920890808
31718,NEGATIVE,0.9517941474914551
31719,NEGATIVE,0.9363641142845154
31720,NEGATIVE,0.9942770600318909
31721,NEGATIVE,0.9659463167190552
31722,NEGATIVE,0.9993300437927246
31723,NEGATIVE,0.9903801679611206
31724,NEGATIVE,0.9978308081626892
31725,POSITIVE,0.9961347579956055
31726,NEGATIVE,0.9967904686927795
31727,NEGATIVE,0.9775101542472839
31728,NEGATIVE,0.999025821685791
31729,NEGATIVE,0.9964101910591125
31730,POSITIVE,0.9916856288909912
31731,NEGATIVE,0.995474636554718
31732,POSITIVE,0.9981860518455505
31733,NEGATIVE,0.9889237284660339
31734,POSITIVE,0.9937058091163635
31735,NEGATIVE,0.9870331287384033
31736,NEGATIVE,0.9993008375167847
31737,POSITIVE,0.9877032041549683
31738,NEGATIVE,0.9881471991539001
31739,NEGATIVE,0.9918155074119568
31740,NEGATIVE,0.9922975897789001
31741,NEGATIVE,0.9958310723304749
31742,NEGATIVE,0.9967268705368042
31743,NEGATIVE,0.9745005369186401
31744,POSITIVE,0.9833263754844666
31745,NEGATIVE,0.9901134967803955
31746,NEGATIVE,0.9948934316635132
31747,NEGATIVE,0.9614958167076111
31748,NEGATIVE,0.9970057606697083
31749,POSITIVE,0.7616883516311646
31750,POSITIVE,0.9959113597869873
31751,NEGATIVE,0.9939416646957397
31752,NEGATIVE,0.998038113117218
31753,NEGATIVE,0.9966476559638977
31754,NEGATIVE,0.9957720637321472
31755,NEGATIVE,0.9992644190788269
31756,NEGATIVE,0.9971780776977539
31757,NEGATIVE,0.9974254965782166
31758,NEGATIVE,0.9736611843109131
31759,NEGATIVE,0.9979575872421265
31760,POSITIVE,0.9935249090194702
31761,POSITIVE,0.997381865978241
31762,NEGATIVE,0.9981681108474731
31763,POSITIVE,0.9749196171760559
31764,NEGATIVE,0.968214213848114
31765,NEGATIVE,0.9979063272476196
31766,NEGATIVE,0.9953043460845947
31767,NEGATIVE,0.9745324850082397
31768,NEGATIVE,0.9956936836242676
31769,NEGATIVE,0.9798492789268494
31770,NEGATIVE,0.9968385696411133
31771,POSITIVE,0.5666808485984802
31772,NEGATIVE,0.7373291254043579
31773,NEGATIVE,0.9985463619232178
31774,NEGATIVE,0.8846410512924194
31775,NEGATIVE,0.9953708052635193
31776,POSITIVE,0.9646216034889221
31777,NEGATIVE,0.9921563863754272
31778,NEGATIVE,0.6166062951087952
31779,NEGATIVE,0.9711890816688538
31780,NEGATIVE,0.9908211827278137
31781,NEGATIVE,0.9956989288330078
31782,NEGATIVE,0.9942994117736816
31783,NEGATIVE,0.9892432689666748
31784,NEGATIVE,0.9490874409675598
31785,NEGATIVE,0.9924746155738831
31786,NEGATIVE,0.9620559215545654
31787,NEGATIVE,0.9906948804855347
31788,NEGATIVE,0.9922599196434021
31789,NEGATIVE,0.9965863227844238
31790,NEGATIVE,0.9992910623550415
31791,POSITIVE,0.9995368719100952
31792,NEGATIVE,0.9871929883956909
31793,POSITIVE,0.7370638251304626
31794,NEGATIVE,0.9590168595314026
31795,NEGATIVE,0.9845241904258728
31796,NEGATIVE,0.9759429097175598
31797,NEGATIVE,0.996222972869873
31798,NEGATIVE,0.9952033758163452
31799,NEGATIVE,0.9927814602851868
31800,POSITIVE,0.9841996431350708
31801,NEGATIVE,0.9971963167190552
31802,NEGATIVE,0.8191216588020325
31803,NEGATIVE,0.983794629573822
31804,NEGATIVE,0.9976984858512878
31805,POSITIVE,0.9354917407035828
31806,POSITIVE,0.9511157870292664
31807,POSITIVE,0.7789611220359802
31808,NEGATIVE,0.9914488196372986
31809,NEGATIVE,0.9907037019729614
31810,NEGATIVE,0.9864286780357361
31811,POSITIVE,0.9978343844413757
31812,POSITIVE,0.6141003370285034
31813,NEGATIVE,0.9975726008415222
31814,NEGATIVE,0.9986932873725891
31815,NEGATIVE,0.9944295883178711
31816,NEGATIVE,0.9993610978126526
31817,NEGATIVE,0.9956705570220947
31818,POSITIVE,0.9497520327568054
31819,NEGATIVE,0.9987772107124329
31820,NEGATIVE,0.989205002784729
31821,NEGATIVE,0.9941484928131104
31822,NEGATIVE,0.9964919686317444
31823,NEGATIVE,0.9972140192985535
31824,NEGATIVE,0.9979294538497925
31825,NEGATIVE,0.9842650890350342
31826,NEGATIVE,0.9932686686515808
31827,NEGATIVE,0.9985777139663696
31828,NEGATIVE,0.9989645481109619
31829,NEGATIVE,0.9891296625137329
31830,NEGATIVE,0.9357573390007019
31831,NEGATIVE,0.9948188662528992
31832,POSITIVE,0.9979363679885864
31833,NEGATIVE,0.9725764393806458
31834,NEGATIVE,0.9942702054977417
31835,NEGATIVE,0.9929484128952026
31836,NEGATIVE,0.9851289987564087
31837,POSITIVE,0.9968495965003967
31838,NEGATIVE,0.9978949427604675
31839,POSITIVE,0.997904896736145
31840,NEGATIVE,0.9420456886291504
31841,NEGATIVE,0.9980243444442749
31842,NEGATIVE,0.9953138828277588
31843,NEGATIVE,0.9748395085334778
31844,NEGATIVE,0.9342244863510132
31845,POSITIVE,0.9858354330062866
31846,NEGATIVE,0.9802833199501038
31847,NEGATIVE,0.9887855052947998
31848,POSITIVE,0.998813271522522
31849,POSITIVE,0.8683189749717712
31850,NEGATIVE,0.9832448959350586
31851,NEGATIVE,0.9985767602920532
31852,NEGATIVE,0.9958059787750244
31853,NEGATIVE,0.9964824914932251
31854,NEGATIVE,0.957466721534729
31855,NEGATIVE,0.9967784285545349
31856,NEGATIVE,0.9225580096244812
31857,NEGATIVE,0.9911660552024841
31858,NEGATIVE,0.9919388890266418
31859,NEGATIVE,0.9978396892547607
31860,NEGATIVE,0.9773107171058655
31861,NEGATIVE,0.991089940071106
31862,NEGATIVE,0.9604570865631104
31863,NEGATIVE,0.9991477727890015
31864,NEGATIVE,0.9967622756958008
31865,POSITIVE,0.9825266003608704
31866,NEGATIVE,0.9993394017219543
31867,NEGATIVE,0.9762709140777588
31868,POSITIVE,0.95435631275177
31869,POSITIVE,0.709176778793335
31870,POSITIVE,0.8097212910652161
31871,NEGATIVE,0.9861141443252563
31872,NEGATIVE,0.9984153509140015
31873,NEGATIVE,0.9991306662559509
31874,POSITIVE,0.838520884513855
31875,NEGATIVE,0.9930524230003357
31876,NEGATIVE,0.9960440397262573
31877,NEGATIVE,0.997444748878479
31878,NEGATIVE,0.9927694797515869
31879,NEGATIVE,0.9512996673583984
31880,POSITIVE,0.9879912734031677
31881,NEGATIVE,0.9984000325202942
31882,NEGATIVE,0.9820868968963623
31883,NEGATIVE,0.997923731803894
31884,NEGATIVE,0.9810896515846252
31885,NEGATIVE,0.9994532465934753
31886,NEGATIVE,0.9949749708175659
31887,POSITIVE,0.9829890131950378
31888,NEGATIVE,0.9963296055793762
31889,NEGATIVE,0.9964239001274109
31890,NEGATIVE,0.9866151213645935
31891,NEGATIVE,0.9649012088775635
31892,POSITIVE,0.8758398294448853
31893,POSITIVE,0.997980535030365
31894,NEGATIVE,0.9958410859107971
31895,NEGATIVE,0.9994161128997803
31896,NEGATIVE,0.9796208739280701
31897,NEGATIVE,0.9974693059921265
31898,POSITIVE,0.9991320967674255
31899,POSITIVE,0.9989669322967529
31900,NEGATIVE,0.9805041551589966
31901,NEGATIVE,0.9871824979782104
31902,NEGATIVE,0.9661121964454651
31903,NEGATIVE,0.9528687000274658
31904,NEGATIVE,0.9992294311523438
31905,NEGATIVE,0.9970496892929077
31906,NEGATIVE,0.9721892476081848
31907,NEGATIVE,0.995439887046814
31908,NEGATIVE,0.9994762539863586
31909,NEGATIVE,0.9969820380210876
31910,NEGATIVE,0.9993379712104797
31911,NEGATIVE,0.9979445338249207
31912,POSITIVE,0.504662811756134
31913,NEGATIVE,0.9974765181541443
31914,NEGATIVE,0.9997608065605164
31915,NEGATIVE,0.9690631628036499
31916,NEGATIVE,0.579444169998169
31917,NEGATIVE,0.985328733921051
31918,NEGATIVE,0.9991316199302673
31919,NEGATIVE,0.9957335591316223
31920,NEGATIVE,0.9971743822097778
31921,NEGATIVE,0.9811822772026062
31922,NEGATIVE,0.7186090350151062
31923,NEGATIVE,0.9869770407676697
31924,NEGATIVE,0.9880269765853882
31925,NEGATIVE,0.9885819554328918
31926,NEGATIVE,0.9635312557220459
31927,POSITIVE,0.9726222157478333
31928,NEGATIVE,0.9849731922149658
31929,NEGATIVE,0.9939138293266296
31930,NEGATIVE,0.9937830567359924
31931,NEGATIVE,0.9960857629776001
31932,NEGATIVE,0.9978851675987244
31933,POSITIVE,0.9819304347038269
31934,NEGATIVE,0.991435706615448
31935,NEGATIVE,0.8146765828132629
31936,NEGATIVE,0.9731403589248657
31937,NEGATIVE,0.99100261926651
31938,NEGATIVE,0.9986985921859741
31939,NEGATIVE,0.9940251708030701
31940,NEGATIVE,0.9792677164077759
31941,NEGATIVE,0.9940382242202759
31942,NEGATIVE,0.9908500909805298
31943,POSITIVE,0.7277749180793762
31944,NEGATIVE,0.9935710430145264
31945,NEGATIVE,0.9987227320671082
31946,NEGATIVE,0.9997944235801697
31947,NEGATIVE,0.9621282815933228
31948,NEGATIVE,0.9427716732025146
31949,NEGATIVE,0.5974786877632141
31950,NEGATIVE,0.9878752827644348
31951,NEGATIVE,0.9986169338226318
31952,NEGATIVE,0.9968872666358948
31953,NEGATIVE,0.9901705384254456
31954,NEGATIVE,0.9828954935073853
31955,POSITIVE,0.994534969329834
31956,POSITIVE,0.6509859561920166
31957,NEGATIVE,0.9982581734657288
31958,NEGATIVE,0.5706132650375366
31959,NEGATIVE,0.9988415837287903
31960,NEGATIVE,0.9937435984611511
31961,NEGATIVE,0.994771420955658
31962,NEGATIVE,0.9937241673469543
31963,NEGATIVE,0.9872822165489197
31964,NEGATIVE,0.9962399005889893
31965,NEGATIVE,0.9947267174720764
31966,NEGATIVE,0.9882287979125977
31967,NEGATIVE,0.997776210308075
31968,NEGATIVE,0.9432314038276672
31969,POSITIVE,0.7560819387435913
31970,NEGATIVE,0.9952375888824463
31971,NEGATIVE,0.9862516522407532
31972,NEGATIVE,0.989448070526123
31973,POSITIVE,0.987775444984436
31974,NEGATIVE,0.9992089867591858
31975,POSITIVE,0.9935692548751831
31976,NEGATIVE,0.9922237396240234
31977,NEGATIVE,0.9739958047866821
31978,POSITIVE,0.9983052015304565
31979,NEGATIVE,0.9977883100509644
