tweet_id,vaccine_filter,hesitancy_filter,safety_filter,mistrust_filter
18616,True,False,False,False
18617,True,False,False,False
18618,False,False,False,False
18619,True,False,False,False
18620,True,False,False,False
18621,True,False,False,False
18622,True,False,False,False
18623,True,False,False,False
18624,True,False,False,False
18625,True,False,False,False
18626,True,False,False,False
18627,False,False,False,False
18628,True,False,False,False
18629,True,False,False,False
18630,True,False,False,False
18631,True,False,False,False
18632,True,False,False,False
18633,True,False,False,False
18634,True,False,False,False
18635,True,False,False,False
18636,True,False,False,False
18637,True,False,False,False
18638,True,False,False,False
18639,True,False,False,False
18640,True,False,False,False
18641,True,False,False,False
18642,True,False,False,False
18643,True,False,False,False
18644,True,False,False,False
18645,False,False,False,False
18646,False,False,False,False
18647,True,False,False,False
18648,False,False,False,False
18649,False,False,False,False
18650,True,False,False,False
18651,True,False,False,False
18652,True,False,False,False
18653,True,False,False,False
18654,True,False,False,False
18655,True,False,False,False
18656,False,False,False,False
18657,False,False,False,False
18658,False,False,False,False
18659,True,False,False,False
18660,True,False,False,False
18661,True,False,False,False
18662,False,False,False,False
18663,True,False,False,False
18664,False,False,False,False
18665,True,False,False,False
18666,True,False,False,False
18667,True,False,False,False
18668,True,False,False,False
18669,False,False,False,False
18670,True,False,False,False
18671,False,False,False,False
18672,False,False,False,False
18673,True,False,False,False
18674,True,False,False,False
18675,True,False,False,False
18676,True,False,False,False
18677,True,False,False,False
18678,True,False,False,False
18679,False,False,False,False
18680,False,False,False,False
18681,True,False,False,False
18682,True,False,False,False
18683,True,False,False,False
18684,True,False,False,False
18685,True,False,False,False
18686,True,False,False,False
18687,True,False,False,False
18688,True,False,False,False
18689,True,False,False,False
18690,True,False,False,False
18691,True,False,False,False
18692,True,False,False,False
18693,True,False,False,False
18694,False,False,False,False
18695,False,False,False,False
18696,False,False,False,False
18697,True,False,False,False
18698,True,False,False,False
18699,True,True,False,True
18700,True,False,False,False
18701,True,False,False,False
18702,True,False,False,False
18703,True,False,False,False
18704,False,False,False,False
18705,True,False,False,False
18706,True,False,False,False
18707,True,False,False,False
18708,False,False,False,False
18709,True,False,False,False
18710,True,False,False,False
18711,True,False,False,False
18712,True,True,False,True
18713,True,False,False,False
18714,False,False,False,False
18715,True,False,False,False
18716,True,False,False,False
18717,True,False,False,False
18718,True,False,False,False
18719,False,False,False,False
18720,True,False,False,False
18721,True,False,False,False
18722,True,False,False,False
18723,True,False,False,False
18724,True,False,False,False
18725,True,False,False,False
18726,True,False,False,False
18727,True,False,False,False
18728,True,False,False,False
18729,False,False,False,False
18730,True,False,False,False
18731,True,False,False,False
18732,False,False,False,False
18733,False,False,False,False
18734,True,False,False,False
18735,True,False,False,False
18736,True,False,False,False
18737,True,False,False,False
18738,True,False,False,False
18739,True,False,False,False
18740,True,False,False,False
18741,False,False,False,False
18742,True,False,False,False
18743,False,False,False,False
18744,True,False,False,False
18745,True,False,False,False
18746,True,False,False,False
18747,True,False,False,False
18748,True,False,False,False
18749,True,False,False,False
18750,True,False,False,False
18751,True,False,False,False
18752,False,False,False,False
18753,True,False,False,False
18754,True,True,False,True
18755,False,False,False,False
18756,True,False,False,False
18757,True,False,False,False
18758,True,False,False,False
18759,False,False,False,False
18760,True,True,True,False
18761,True,False,False,False
18762,True,False,False,False
18763,True,False,False,False
18764,True,False,False,False
18765,True,False,False,False
18766,False,False,False,False
18767,True,False,False,False
18768,True,False,False,False
18769,True,False,False,False
18770,True,False,False,False
18771,True,False,False,False
18772,True,False,False,False
18773,True,False,False,False
18774,False,False,False,False
18775,True,False,False,False
18776,True,False,False,False
18777,True,False,False,False
18778,False,False,False,False
18779,False,False,False,False
18780,True,False,False,False
18781,True,False,False,False
18782,False,False,False,False
18783,True,False,False,False
18784,True,False,False,False
18785,False,False,False,False
18786,False,False,False,False
18787,True,False,False,False
18788,False,False,False,False
18789,False,False,False,False
18790,True,False,False,False
18791,True,False,False,False
18792,True,False,False,False
18793,False,False,False,False
18794,True,False,False,False
18795,True,False,False,False
18796,True,False,False,False
18797,False,False,False,False
18798,True,False,False,False
18799,True,True,False,True
18800,True,False,False,False
18801,True,False,False,False
18802,False,False,False,False
18803,False,False,False,False
18804,True,False,False,False
18805,True,False,False,False
18806,True,False,False,False
18807,True,False,False,False
18808,False,False,False,False
18809,False,False,False,False
18810,True,False,False,False
18811,False,False,False,False
18812,True,False,False,False
18813,False,False,False,False
18814,False,False,False,False
18815,False,False,False,False
18816,True,False,False,False
18817,True,False,False,False
18818,False,False,False,False
18819,True,False,False,False
18820,False,False,False,False
18821,True,False,False,False
18822,True,False,False,False
18823,True,False,False,False
18824,True,False,False,False
18825,True,False,False,False
18826,True,False,False,False
18827,True,False,False,False
18828,True,False,False,False
18829,False,False,False,False
18830,False,False,False,False
18831,True,False,False,False
18832,False,False,False,False
18833,True,False,False,False
18834,True,False,False,False
18835,True,False,False,False
18836,True,False,False,False
18837,True,False,False,False
18838,True,False,False,False
18839,False,False,False,False
18840,False,False,False,False
18841,True,False,False,False
18842,True,False,False,False
18843,True,False,False,False
18844,True,False,False,False
18845,False,False,False,False
18846,True,True,False,False
18847,True,False,False,False
18848,True,False,False,False
18849,True,False,False,False
18850,True,False,False,False
18851,True,False,False,False
18852,False,False,False,False
18853,True,False,False,False
18854,False,False,False,False
18855,True,False,False,False
18856,True,True,False,True
18857,True,False,False,False
18858,True,False,False,False
18859,True,False,False,False
18860,True,False,False,False
18861,False,False,False,False
18862,True,False,False,False
18863,False,False,False,False
18864,True,False,False,False
18865,True,False,False,False
18866,True,False,False,False
18867,True,False,False,False
18868,False,False,False,False
18869,True,False,False,False
18870,True,False,False,False
18871,True,False,False,False
18872,True,False,False,False
18873,False,False,False,False
18874,False,False,False,False
18875,True,False,False,False
18876,True,False,False,False
18877,True,False,False,False
18878,True,False,False,False
18879,True,True,False,True
18880,False,False,False,False
18881,True,False,False,False
18882,True,False,False,False
18883,True,False,False,False
18884,True,False,False,False
18885,True,False,False,False
18886,True,False,False,False
18887,True,True,False,False
18888,True,False,False,False
18889,False,False,False,False
18890,False,False,False,False
18891,True,True,False,True
18892,False,False,False,False
18893,True,False,False,False
18894,True,False,False,False
18895,True,False,False,False
18896,True,False,False,False
18897,True,False,False,False
18898,True,False,False,False
18899,True,False,False,False
18900,True,False,False,False
18901,False,False,False,False
18902,True,False,False,False
18903,True,False,False,False
18904,True,False,False,False
18905,False,False,False,False
18906,True,False,False,False
18907,True,False,False,False
18908,True,False,False,False
18909,True,False,False,False
18910,True,False,False,False
18911,True,True,False,True
18912,False,False,False,False
18913,True,False,False,False
18914,True,False,False,False
18915,True,False,False,False
18916,True,False,False,False
18917,True,False,False,False
18918,False,False,False,False
18919,True,False,False,False
18920,True,False,False,False
18921,True,False,False,False
18922,True,False,False,False
18923,True,False,False,False
18924,False,False,False,False
18925,True,False,False,False
18926,True,False,False,False
18927,True,False,False,False
18928,False,False,False,False
18929,True,False,False,False
18930,True,False,False,False
18931,True,False,False,False
18932,True,False,False,False
18933,True,False,False,False
18934,True,False,False,False
18935,True,False,False,False
18936,True,False,False,False
18937,True,False,False,False
18938,True,False,False,False
18939,True,False,False,False
18940,True,False,False,False
18941,True,False,False,False
18942,True,False,False,False
18943,True,False,False,False
18944,True,False,False,False
18945,False,False,False,False
18946,True,False,False,False
18947,True,False,False,False
18948,False,False,False,False
18949,True,False,False,False
18950,False,False,False,False
18951,True,False,False,False
18952,True,False,False,False
18953,True,True,False,True
18954,False,False,False,False
18955,True,False,False,False
18956,True,False,False,False
18957,True,False,False,False
18958,False,False,False,False
18959,True,False,False,False
18960,True,False,False,False
18961,False,False,False,False
18962,True,False,False,False
18963,True,False,False,False
18964,True,False,False,False
18965,True,False,False,False
18966,True,False,False,False
18967,False,False,False,False
18968,True,False,False,False
18969,True,False,False,False
18970,False,False,False,False
18971,True,False,False,False
18972,True,False,False,False
18973,False,False,False,False
18974,True,False,False,False
18975,True,False,False,False
18976,True,True,False,True
18977,True,False,False,False
18978,True,False,False,False
18979,True,False,False,False
18980,False,False,False,False
18981,True,False,False,False
18982,True,False,False,False
18983,True,False,False,False
18984,True,False,False,False
18985,True,False,False,False
18986,True,False,False,False
18987,True,False,False,False
18988,False,False,False,False
18989,True,False,False,False
18990,False,False,False,False
18991,True,False,False,False
18992,True,False,False,False
18993,True,False,False,False
18994,True,False,False,False
18995,False,False,False,False
18996,True,False,False,False
18997,True,False,False,False
18998,False,False,False,False
18999,False,False,False,False
19000,True,False,False,False
19001,True,False,False,False
19002,False,False,False,False
19003,True,False,False,False
19004,True,False,False,False
19005,True,False,False,False
19006,True,False,False,False
19007,False,False,False,False
19008,False,False,False,False
19009,True,False,False,False
19010,False,False,False,False
19011,True,False,False,False
19012,True,True,False,True
19013,True,False,False,False
19014,False,False,False,False
19015,False,False,False,False
19016,True,False,False,False
19017,True,False,False,False
19018,True,False,False,False
19019,True,False,False,False
19020,True,False,False,False
19021,True,False,False,False
19022,True,False,False,False
19023,True,False,False,False
19024,True,False,False,False
19025,True,False,False,False
19026,False,False,False,False
19027,True,False,False,False
19028,False,False,False,False
19029,True,False,False,False
19030,True,False,False,False
19031,True,False,False,False
19032,True,False,False,False
19033,False,False,False,False
19034,True,False,False,False
19035,True,False,False,False
19036,True,False,False,False
19037,True,False,False,False
19038,True,False,False,False
19039,True,False,False,False
19040,True,False,False,False
19041,True,False,False,False
19042,True,False,False,False
19043,True,True,False,True
19044,True,False,False,False
19045,True,False,False,False
19046,True,False,False,False
19047,True,False,False,False
19048,True,False,False,False
19049,True,False,False,False
19050,False,False,False,False
19051,True,False,False,False
19052,False,False,False,False
19053,True,False,False,False
19054,True,False,False,False
19055,True,False,False,False
19056,True,False,False,False
19057,False,False,False,False
19058,False,False,False,False
19059,True,False,False,False
19060,True,False,False,False
19061,True,False,False,False
19062,True,False,False,False
19063,True,False,False,False
19064,True,False,False,False
19065,True,False,False,False
19066,False,False,False,False
19067,True,False,False,False
19068,True,False,False,False
19069,True,False,False,False
19070,True,False,False,False
19071,True,False,False,False
19072,True,False,False,False
19073,True,False,False,False
19074,True,False,False,False
19075,True,False,False,False
19076,True,False,False,False
19077,True,False,False,False
19078,False,False,False,False
19079,True,False,False,False
19080,False,False,False,False
19081,True,False,False,False
19082,True,False,False,False
19083,True,False,False,False
19084,True,False,False,False
19085,True,False,False,False
19086,False,False,False,False
19087,True,False,False,False
19088,True,False,False,False
19089,True,False,False,False
19090,True,False,False,False
19091,True,False,False,False
19092,True,False,False,False
19093,True,False,False,False
19094,True,False,False,False
19095,True,False,False,False
19096,False,False,False,False
19097,True,False,False,False
19098,True,False,False,False
19099,True,False,False,False
19100,True,False,False,False
19101,True,False,False,False
19102,True,False,False,False
19103,True,False,False,False
19104,True,False,False,False
19105,False,False,False,False
19106,False,False,False,False
19107,False,False,False,False
19108,True,False,False,False
19109,True,False,False,False
19110,False,False,False,False
19111,False,False,False,False
19112,True,False,False,False
19113,False,False,False,False
19114,True,False,False,False
19115,True,False,False,False
19116,True,False,False,False
19117,False,False,False,False
19118,False,False,False,False
19119,True,False,False,False
19120,True,False,False,False
19121,True,False,False,False
19122,True,False,False,False
19123,True,False,False,False
19124,False,False,False,False
19125,True,False,False,False
19126,True,False,False,False
19127,True,False,False,False
19128,False,False,False,False
19129,True,False,False,False
19130,True,False,False,False
19131,True,False,False,False
19132,True,False,False,False
19133,True,False,False,False
19134,True,False,False,False
19135,True,False,False,False
19136,True,False,False,False
19137,False,False,False,False
19138,False,False,False,False
19139,True,False,False,False
19140,True,False,False,False
19141,True,False,False,False
19142,True,False,False,False
19143,True,False,False,False
19144,True,False,False,False
19145,True,False,False,False
19146,True,False,False,False
19147,True,False,False,False
19148,True,False,False,False
19149,True,False,False,False
19150,True,False,False,False
19151,True,False,False,False
19152,True,False,False,False
19153,True,False,False,False
19154,False,False,False,False
19155,False,False,False,False
19156,True,False,False,False
19157,True,False,False,False
19158,False,False,False,False
19159,True,False,False,False
19160,True,False,False,False
19161,False,False,False,False
19162,True,False,False,False
19163,True,False,False,False
19164,True,False,False,False
19165,True,False,False,False
19166,True,False,False,False
19167,True,False,False,False
19168,True,False,False,False
19169,True,False,False,False
19170,True,False,False,False
19171,True,False,False,False
19172,True,True,False,False
19173,True,False,False,False
19174,False,False,False,False
19175,True,False,False,False
19176,True,False,False,False
19177,True,False,False,False
19178,True,False,False,False
19179,True,False,False,False
19180,True,False,False,False
19181,True,False,False,False
19182,True,False,False,False
19183,False,False,False,False
19184,True,False,False,False
19185,False,False,False,False
19186,False,False,False,False
19187,True,False,False,False
19188,True,False,False,False
19189,True,False,False,False
19190,True,False,False,False
19191,False,False,False,False
19192,True,False,False,False
19193,False,False,False,False
19194,True,False,False,False
19195,True,False,False,False
19196,True,False,False,False
19197,True,False,False,False
19198,True,False,False,False
19199,False,False,False,False
19200,True,True,False,True
19201,True,False,False,False
19202,True,False,False,False
19203,True,False,False,False
19204,True,False,False,False
19205,False,False,False,False
19206,True,False,False,False
19207,False,False,False,False
19208,True,False,False,False
19209,True,False,False,False
19210,False,False,False,False
19211,True,False,False,False
19212,True,False,False,False
19213,False,False,False,False
19214,True,False,False,False
19215,False,False,False,False
19216,True,False,False,False
19217,True,False,False,False
19218,True,False,False,False
19219,True,False,False,False
19220,True,False,False,False
19221,False,False,False,False
19222,True,False,False,False
19223,False,False,False,False
19224,True,False,False,False
19225,True,False,False,False
19226,True,True,False,False
19227,False,False,False,False
19228,True,False,False,False
19229,True,False,False,False
19230,True,False,False,False
19231,True,False,False,False
19232,True,False,False,False
19233,False,False,False,False
19234,False,False,False,False
19235,True,False,False,False
19236,True,False,False,False
19237,False,False,False,False
19238,True,False,False,False
19239,True,False,False,False
19240,False,False,False,False
19241,True,False,False,False
19242,True,False,False,False
19243,True,False,False,False
19244,True,False,False,False
19245,True,False,False,False
19246,True,False,False,False
19247,True,False,False,False
19248,True,False,False,False
19249,True,False,False,False
19250,False,False,False,False
19251,True,False,False,False
19252,True,False,False,False
19253,True,False,False,False
19254,True,False,False,False
19255,True,False,False,False
19256,True,True,False,False
19257,True,False,False,False
19258,True,False,False,False
19259,True,False,False,False
19260,True,False,False,False
19261,False,False,False,False
19262,True,False,False,False
19263,False,False,False,False
19264,True,False,False,False
19265,False,False,False,False
19266,True,False,False,False
19267,True,False,False,False
19268,True,False,False,False
19269,True,False,False,False
19270,True,False,False,False
19271,True,False,False,False
19272,True,False,False,False
19273,True,False,False,False
19274,True,False,False,False
19275,True,False,False,False
19276,False,False,False,False
19277,True,False,False,False
19278,False,False,False,False
19279,True,False,False,False
19280,True,False,False,False
19281,True,False,False,False
19282,True,False,False,False
19283,True,False,False,False
19284,True,True,False,False
19285,True,False,False,False
19286,True,False,False,False
19287,True,False,False,False
19288,True,False,False,False
19289,True,False,False,False
19290,True,False,False,False
19291,True,False,False,False
19292,False,False,False,False
19293,True,False,False,False
19294,True,False,False,False
19295,True,False,False,False
19296,True,False,False,False
19297,True,False,False,False
19298,True,False,False,False
19299,True,False,False,False
19300,True,False,False,False
19301,True,False,False,False
19302,True,False,False,False
19303,True,False,False,False
19304,True,False,False,False
19305,False,False,False,False
19306,True,False,False,False
19307,True,False,False,False
19308,True,False,False,False
19309,False,False,False,False
19310,True,False,False,False
19311,True,False,False,False
19312,True,False,False,False
19313,True,False,False,False
19314,True,False,False,False
19315,True,False,False,False
19316,True,False,False,False
19317,True,False,False,False
19318,True,False,False,False
19319,True,False,False,False
19320,True,False,False,False
19321,True,False,False,False
19322,True,False,False,False
19323,True,False,False,False
19324,False,False,False,False
19325,True,False,False,False
19326,False,False,False,False
19327,True,False,False,False
19328,True,False,False,False
19329,True,False,False,False
19330,True,False,False,False
19331,False,False,False,False
19332,True,False,False,False
19333,True,False,False,False
19334,True,False,False,False
19335,True,False,False,False
19336,True,False,False,False
19337,True,False,False,False
19338,False,False,False,False
19339,True,False,False,False
19340,True,False,False,False
19341,True,False,False,False
19342,True,False,False,False
19343,True,False,False,False
19344,True,False,False,False
19345,True,False,False,False
19346,False,False,False,False
19347,True,False,False,False
19348,True,False,False,False
19349,True,False,False,False
19350,True,False,False,False
19351,True,False,False,False
19352,True,False,False,False
19353,True,False,False,False
19354,False,False,False,False
19355,True,False,False,False
19356,True,False,False,False
19357,False,False,False,False
19358,True,False,False,False
19359,True,False,False,False
19360,True,False,False,False
19361,True,False,False,False
19362,True,False,False,False
19363,True,False,False,False
19364,True,False,False,False
19365,True,False,False,False
19366,True,False,False,False
19367,False,False,False,False
19368,False,False,False,False
19369,True,False,False,False
19370,False,False,False,False
19371,True,False,False,False
19372,True,False,False,False
19373,False,False,False,False
19374,False,False,False,False
19375,True,False,False,False
19376,False,False,False,False
19377,False,False,False,False
19378,True,False,False,False
19379,True,False,False,False
19380,True,False,False,False
19381,True,False,False,False
19382,False,False,False,False
19383,False,False,False,False
19384,True,False,False,False
19385,True,False,False,False
19386,True,False,False,False
19387,True,False,False,False
19388,True,False,False,False
19389,True,False,False,False
19390,True,False,False,False
19391,True,False,False,False
19392,False,False,False,False
19393,True,False,False,False
19394,True,False,False,False
19395,True,False,False,False
19396,True,False,False,False
19397,True,False,False,False
19398,True,False,False,False
19399,True,False,False,False
19400,True,False,False,False
19401,True,False,False,False
19402,True,False,False,False
19403,True,False,False,False
19404,True,False,False,False
19405,True,False,False,False
19406,True,False,False,False
19407,True,False,False,False
19408,True,False,False,False
19409,True,False,False,False
19410,True,False,False,False
19411,True,False,False,False
19412,False,False,False,False
19413,False,False,False,False
19414,True,False,False,False
19415,True,False,False,False
19416,False,False,False,False
19417,True,False,False,False
19418,True,False,False,False
19419,True,False,False,False
19420,True,False,False,False
19421,True,False,False,False
19422,False,False,False,False
19423,True,False,False,False
19424,False,False,False,False
19425,True,False,False,False
19426,False,False,False,False
19427,False,False,False,False
19428,False,False,False,False
19429,True,False,False,False
19430,True,False,False,False
19431,True,False,False,False
19432,True,True,False,False
19433,True,False,False,False
19434,True,False,False,False
19435,True,False,False,False
19436,True,True,False,False
19437,True,False,False,False
19438,True,False,False,False
19439,False,False,False,False
19440,True,False,False,False
19441,True,True,False,True
19442,True,False,False,False
19443,True,False,False,False
19444,False,False,False,False
19445,True,False,False,False
19446,True,False,False,False
19447,True,False,False,False
19448,True,False,False,False
19449,False,False,False,False
19450,True,False,False,False
19451,True,False,False,False
19452,True,False,False,False
19453,True,False,False,False
19454,True,False,False,False
19455,True,False,False,False
19456,True,False,False,False
19457,True,False,False,False
19458,True,False,False,False
19459,False,False,False,False
19460,False,False,False,False
19461,False,False,False,False
19462,True,False,False,False
19463,True,False,False,False
19464,False,False,False,False
19465,True,False,False,False
19466,True,False,False,False
19467,True,False,False,False
19468,True,False,False,False
19469,True,False,False,False
19470,True,False,False,False
19471,False,False,False,False
19472,True,False,False,False
19473,False,False,False,False
19474,True,False,False,False
19475,True,False,False,False
19476,True,False,False,False
19477,True,False,False,False
19478,True,False,False,False
19479,True,False,False,False
19480,True,False,False,False
19481,True,False,False,False
19482,False,False,False,False
19483,True,False,False,False
19484,False,False,False,False
19485,True,False,False,False
19486,True,False,False,False
19487,False,False,False,False
19488,True,False,False,False
19489,True,True,False,True
19490,False,False,False,False
19491,True,False,False,False
19492,True,False,False,False
19493,True,False,False,False
19494,True,False,False,False
19495,True,False,False,False
19496,True,False,False,False
19497,True,False,False,False
19498,True,False,False,False
19499,False,False,False,False
19500,True,True,False,False
19501,True,False,False,False
19502,True,False,False,False
19503,True,False,False,False
19504,True,False,False,False
19505,True,True,False,True
19506,True,False,False,False
19507,True,False,False,False
19508,True,False,False,False
19509,True,False,False,False
19510,True,False,False,False
19511,True,False,False,False
19512,True,False,False,False
19513,True,False,False,False
19514,False,False,False,False
19515,False,False,False,False
19516,True,False,False,False
19517,True,True,False,False
19518,True,True,True,True
19519,True,False,False,False
19520,False,False,False,False
19521,True,False,False,False
19522,False,False,False,False
19523,True,False,False,False
19524,False,False,False,False
19525,True,False,False,False
19526,True,False,False,False
19527,True,False,False,False
19528,False,False,False,False
19529,True,False,False,False
19530,True,False,False,False
19531,True,False,False,False
19532,True,False,False,False
19533,True,False,False,False
19534,True,False,False,False
19535,True,False,False,False
19536,True,False,False,False
19537,True,False,False,False
19538,False,False,False,False
19539,True,False,False,False
19540,True,False,False,False
19541,True,False,False,False
19542,True,False,False,False
19543,True,False,False,False
19544,False,False,False,False
19545,True,False,False,False
19546,False,False,False,False
19547,False,False,False,False
19548,False,False,False,False
19549,True,False,False,False
19550,True,False,False,False
19551,False,False,False,False
19552,True,False,False,False
19553,False,False,False,False
19554,True,False,False,False
19555,True,False,False,False
19556,True,False,False,False
19557,True,False,False,False
19558,True,False,False,False
19559,False,False,False,False
19560,True,False,False,False
19561,True,False,False,False
19562,True,False,False,False
19563,True,False,False,False
19564,True,False,False,False
19565,True,False,False,False
19566,False,False,False,False
19567,True,False,False,False
19568,True,False,False,False
19569,True,False,False,False
19570,False,False,False,False
19571,False,False,False,False
19572,True,False,False,False
19573,True,False,False,False
19574,True,False,False,False
19575,True,False,False,False
19576,True,False,False,False
19577,True,False,False,False
19578,True,False,False,False
19579,True,False,False,False
19580,True,False,False,False
19581,False,False,False,False
19582,True,False,False,False
19583,True,False,False,False
19584,True,False,False,False
19585,True,False,False,False
19586,True,False,False,False
19587,True,True,False,False
19588,True,False,False,False
19589,True,False,False,False
19590,True,False,False,False
19591,True,False,False,False
19592,True,False,False,False
19593,True,True,True,True
19594,True,False,False,False
19595,False,False,False,False
19596,True,False,False,False
19597,True,False,False,False
19598,True,False,False,False
19599,True,False,False,False
19600,True,False,False,False
19601,True,False,False,False
19602,True,False,False,False
19603,False,False,False,False
19604,True,False,False,False
19605,True,False,False,False
19606,False,False,False,False
19607,True,False,False,False
19608,False,False,False,False
19609,True,False,False,False
19610,False,False,False,False
19611,True,False,False,False
19612,True,False,False,False
19613,True,False,False,False
19614,True,False,False,False
19615,True,True,False,False
19616,True,False,False,False
19617,True,False,False,False
19618,False,False,False,False
19619,True,False,False,False
19620,True,False,False,False
19621,True,False,False,False
19622,True,False,False,False
19623,True,False,False,False
19624,True,False,False,False
19625,True,False,False,False
19626,True,False,False,False
19627,True,False,False,False
19628,True,False,False,False
19629,False,False,False,False
19630,True,False,False,False
19631,True,False,False,False
19632,False,False,False,False
19633,True,False,False,False
19634,True,False,False,False
19635,True,False,False,False
19636,True,False,False,False
19637,False,False,False,False
19638,False,False,False,False
19639,True,False,False,False
19640,True,False,False,False
19641,False,False,False,False
19642,True,False,False,False
19643,True,False,False,False
19644,True,False,False,False
19645,True,False,False,False
19646,True,False,False,False
19647,False,False,False,False
19648,True,False,False,False
19649,False,False,False,False
19650,True,False,False,False
19651,True,False,False,False
19652,True,False,False,False
19653,False,False,False,False
19654,True,False,False,False
19655,True,False,False,False
19656,True,False,False,False
19657,True,False,False,False
19658,True,False,False,False
19659,False,False,False,False
19660,True,False,False,False
19661,False,False,False,False
19662,True,False,False,False
19663,True,False,False,False
19664,True,False,False,False
19665,True,False,False,False
19666,False,False,False,False
19667,True,False,False,False
19668,True,False,False,False
19669,True,False,False,False
19670,False,False,False,False
19671,False,False,False,False
19672,True,False,False,False
19673,True,False,False,False
19674,True,False,False,False
19675,True,False,False,False
19676,True,False,False,False
19677,True,False,False,False
19678,True,False,False,False
19679,True,False,False,False
19680,True,False,False,False
19681,True,False,False,False
19682,True,False,False,False
19683,False,False,False,False
19684,True,False,False,False
19685,True,False,False,False
19686,True,False,False,False
19687,True,False,False,False
19688,True,False,False,False
19689,True,False,False,False
19690,False,False,False,False
19691,True,False,False,False
19692,False,False,False,False
19693,True,False,False,False
19694,True,False,False,False
19695,False,False,False,False
19696,True,False,False,False
19697,True,False,False,False
19698,False,False,False,False
19699,False,False,False,False
19700,True,False,False,False
19701,False,False,False,False
19702,True,False,False,False
19703,True,False,False,False
19704,True,False,False,False
19705,False,False,False,False
19706,True,False,False,False
19707,False,False,False,False
19708,True,False,False,False
19709,True,False,False,False
19710,True,False,False,False
19711,True,False,False,False
19712,True,False,False,False
19713,True,False,False,False
19714,True,False,False,False
19715,True,False,False,False
19716,True,False,False,False
19717,True,True,False,True
19718,True,False,False,False
19719,True,False,False,False
19720,True,False,False,False
19721,True,False,False,False
19722,True,False,False,False
19723,True,False,False,False
19724,True,False,False,False
19725,True,False,False,False
19726,False,False,False,False
19727,True,False,False,False
19728,True,False,False,False
19729,True,False,False,False
19730,True,False,False,False
19731,True,False,False,False
19732,True,False,False,False
19733,True,False,False,False
19734,True,False,False,False
19735,True,False,False,False
19736,True,False,False,False
19737,True,False,False,False
19738,True,False,False,False
19739,True,False,False,False
19740,True,False,False,False
19741,True,False,False,False
19742,False,False,False,False
19743,True,False,False,False
19744,True,False,False,False
19745,True,False,False,False
19746,True,False,False,False
19747,True,False,False,False
19748,True,False,False,False
19749,True,False,False,False
19750,True,False,False,False
19751,True,False,False,False
19752,True,True,False,True
19753,True,False,False,False
19754,True,False,False,False
19755,True,False,False,False
19756,False,False,False,False
19757,True,False,False,False
19758,False,False,False,False
19759,True,False,False,False
19760,True,False,False,False
19761,True,False,False,False
19762,False,False,False,False
19763,True,False,False,False
19764,True,False,False,False
19765,True,False,False,False
19766,True,False,False,False
19767,True,False,False,False
19768,True,False,False,False
19769,True,False,False,False
19770,True,False,False,False
19771,True,False,False,False
19772,False,False,False,False
19773,True,False,False,False
19774,False,False,False,False
19775,True,False,False,False
19776,False,False,False,False
19777,True,False,False,False
19778,True,False,False,False
19779,True,False,False,False
19780,True,False,False,False
19781,True,True,False,False
19782,False,False,False,False
19783,True,False,False,False
19784,True,False,False,False
19785,True,False,False,False
19786,True,False,False,False
19787,False,False,False,False
19788,True,False,False,False
19789,False,False,False,False
19790,True,False,False,False
19791,True,False,False,False
19792,True,False,False,False
19793,True,False,False,False
19794,True,False,False,False
19795,True,False,False,False
19796,True,False,False,False
19797,True,False,False,False
19798,True,False,False,False
19799,False,False,False,False
19800,True,False,False,False
19801,True,False,False,False
19802,False,False,False,False
19803,True,False,False,False
19804,False,False,False,False
19805,True,False,False,False
19806,False,False,False,False
19807,True,False,False,False
19808,True,False,False,False
19809,True,False,False,False
19810,True,False,False,False
19811,False,False,False,False
19812,True,False,False,False
19813,True,False,False,False
19814,True,False,False,False
19815,True,False,False,False
19816,True,False,False,False
19817,True,False,False,False
19818,True,False,False,False
19819,True,False,False,False
19820,False,False,False,False
19821,True,False,False,False
19822,True,False,False,False
19823,True,False,False,False
19824,True,False,False,False
19825,True,False,False,False
19826,True,False,False,False
19827,True,False,False,False
19828,True,False,False,False
19829,True,False,False,False
19830,True,False,False,False
19831,True,False,False,False
19832,True,False,False,False
19833,True,False,False,False
19834,True,False,False,False
19835,True,False,False,False
19836,True,False,False,False
19837,True,False,False,False
19838,True,False,False,False
19839,True,False,False,False
19840,False,False,False,False
19841,False,False,False,False
19842,True,False,False,False
19843,True,False,False,False
19844,True,False,False,False
19845,True,False,False,False
19846,False,False,False,False
19847,True,False,False,False
19848,True,False,False,False
19849,True,False,False,False
19850,True,False,False,False
19851,True,False,False,False
19852,True,False,False,False
19853,False,False,False,False
19854,True,False,False,False
19855,True,False,False,False
19856,True,False,False,False
19857,True,False,False,False
19858,False,False,False,False
19859,False,False,False,False
19860,True,False,False,False
19861,True,False,False,False
19862,False,False,False,False
19863,True,False,False,False
19864,False,False,False,False
19865,True,False,False,False
19866,True,False,False,False
19867,True,False,False,False
19868,False,False,False,False
19869,True,True,False,False
19870,True,False,False,False
19871,True,False,False,False
19872,True,False,False,False
19873,True,False,False,False
19874,True,False,False,False
19875,True,False,False,False
19876,True,False,False,False
19877,True,False,False,False
19878,True,False,False,False
19879,True,False,False,False
19880,True,False,False,False
19881,True,False,False,False
19882,True,False,False,False
19883,True,False,False,False
19884,True,False,False,False
